url,id,node_id,number,state,created_at,updated_at,closed_at,merged_at,merge_commit_sha,commits,additions,deletions,changed_files,user.login,user.id,user.type,head.sha,head.user.login,head.user.id,head.user.type,head.repo.id,base.label,base.sha,base.repo.created_at,base.repo.updated_at,base.repo.pushed_at
https://api.github.com/repos/apache/shiro/pulls/673,1218175897,PR_kwDOAARy8s5Im-OZ,673,closed,2023-01-26T17:07:42Z,2023-01-26T18:11:53Z,2023-01-26T18:11:48Z,2023-01-26T18:11:48Z,f99b5ff3a6b9c56bbe623bc131259ca118c006be,1,1,1,1,dependabot[bot],49699333,Bot,d27ffc7bfc14bef0071dd68c6863375d99ab54ec,apache,47359,Organization,291570.0,apache:main,6e98488b948be6902f99589bf8240926d7b6024c,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/672,1218175714,PR_kwDOAARy8s5Im-Li,672,closed,2023-01-26T17:07:33Z,2023-01-26T17:44:25Z,2023-01-26T17:44:22Z,,7bcd027ef4172095d9fc50a533247708b1a2a698,1,1,1,1,dependabot[bot],49699333,Bot,d2345c4d371c252d23b6a41f33780e8bd57f626c,apache,47359,Organization,291570.0,apache:main,d743e3ddee79e76b894bf1ee2343ce5d673257a7,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/671,1218175517,PR_kwDOAARy8s5Im-Id,671,closed,2023-01-26T17:07:23Z,2023-01-26T17:34:31Z,2023-01-26T17:34:28Z,,caea9fc66b1ef31debec7a6912c07c9b59c19ddf,1,2,2,2,dependabot[bot],49699333,Bot,7419534b35a2d9848eee9af9f5136200e128bea3,apache,47359,Organization,291570.0,apache:main,d743e3ddee79e76b894bf1ee2343ce5d673257a7,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/670,1218175377,PR_kwDOAARy8s5Im-GR,670,closed,2023-01-26T17:07:17Z,2023-01-26T17:37:26Z,2023-01-26T17:37:23Z,2023-01-26T17:37:23Z,6e98488b948be6902f99589bf8240926d7b6024c,1,1,1,1,dependabot[bot],49699333,Bot,1f7fb12592be6521b050d8decf1364f287305cff,apache,47359,Organization,291570.0,apache:main,d743e3ddee79e76b894bf1ee2343ce5d673257a7,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/669,1218174630,PR_kwDOAARy8s5Im96m,669,closed,2023-01-26T17:06:43Z,2023-01-26T17:35:06Z,2023-01-26T17:35:02Z,2023-01-26T17:35:02Z,855397b48a830f58eacd776410c98eeaad17d558,1,1,1,1,dependabot[bot],49699333,Bot,988d4002b6ccbef806cf2b0ae057b7eb38d55c04,apache,47359,Organization,291570.0,apache:main,d743e3ddee79e76b894bf1ee2343ce5d673257a7,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/668,1217444527,PR_kwDOAARy8s5IkLqv,668,closed,2023-01-26T05:18:54Z,2023-03-20T18:07:39Z,2023-03-20T18:07:35Z,,e44ab4ad6ae5daf3839df991a3af5cc232207385,1,2,2,2,dependabot[bot],49699333,Bot,eeb835fd999a099c1ddfb3add56ad9c523d67972,apache,47359,Organization,291570.0,apache:main,d3e0cb9744aaa6da8c67729a4a5cca801d372934,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/667,1217327099,PR_kwDOAARy8s5Iju_7,667,closed,2023-01-26T01:43:11Z,2023-01-26T02:29:42Z,2023-01-26T02:29:38Z,2023-01-26T02:29:38Z,3caff3977d2aae9dcf223c09fb341a6b1cd2e806,1,4,13,3,lprimak,1002484,User,faf9220acfb3af92fd725cf317fe574183007971,lprimak,1002484,User,532749511.0,apache:main,11044e045243bca041c05410364499478134aa52,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/666,1216874851,PR_kwDOAARy8s5IiAlj,666,closed,2023-01-25T17:08:21Z,2023-01-26T01:05:27Z,2023-01-26T01:05:22Z,2023-01-26T01:05:22Z,11044e045243bca041c05410364499478134aa52,1,1,1,1,dependabot[bot],49699333,Bot,53eb74bc7e71aebf2ccf3607c0442d082c781647,apache,47359,Organization,291570.0,apache:main,75f118db8ab90f6dfc08db2303548f17cda15069,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/665,1215879401,PR_kwDOAARy8s5IeNjp,665,closed,2023-01-25T00:10:21Z,2023-01-25T03:07:06Z,2023-01-25T03:07:02Z,,bf817a48f8a41444a0ebce59fc6aee675e0a6142,1,37,0,1,lprimak,1002484,User,ae38b20570623f017951c80e2008c00431387071,lprimak,1002484,User,532749511.0,apache:main,73b47f5d3f519f8fac21eb2e64a7e114e93939ad,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/664,1215615392,PR_kwDOAARy8s5IdNGg,664,closed,2023-01-24T19:39:21Z,2023-01-27T18:22:35Z,2023-01-27T18:22:32Z,2023-01-27T18:22:32Z,1973173049442bb5388cd11a44d9c77edd45422f,1,60,1,3,bmarwell,1413391,User,fb593f6ce632c489a2640d55a199c0fa86af60a9,bmarwell,1413391,User,233095160.0,apache:main,73b47f5d3f519f8fac21eb2e64a7e114e93939ad,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/663,1215442341,PR_kwDOAARy8s5Ici2l,663,closed,2023-01-24T17:15:54Z,2023-01-24T18:18:36Z,2023-01-24T18:18:32Z,2023-01-24T18:18:32Z,264732c1d7be95b3ee5deaccc1e0a99b507bcad3,1,1,1,1,dependabot[bot],49699333,Bot,b0834c3c523d5e2d6eaa43677e150e72c1d40cb7,apache,47359,Organization,291570.0,apache:1.11.x,cc63d396b3fb72d385684d6e759f82a51b9a554a,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/662,1215441229,PR_kwDOAARy8s5IcilN,662,closed,2023-01-24T17:15:03Z,2023-01-24T18:18:52Z,2023-01-24T18:18:48Z,2023-01-24T18:18:48Z,637567c92a6cad8c826920741d05c5aefe956d76,1,1,1,1,dependabot[bot],49699333,Bot,6b0c0830e17bc550d7ad08da8c046ea40cf56ccc,apache,47359,Organization,291570.0,apache:1.11.x,cc63d396b3fb72d385684d6e759f82a51b9a554a,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/661,1215440051,PR_kwDOAARy8s5IciSz,661,closed,2023-01-24T17:14:23Z,2023-01-24T18:19:07Z,2023-01-24T18:19:03Z,2023-01-24T18:19:03Z,98d00ebbf6fe4bdc22483dc5164bae89c2de3be3,1,1,1,1,dependabot[bot],49699333,Bot,78a277b8f78f9ac0b8ab5b063b75a8aa7704dcab,apache,47359,Organization,291570.0,apache:1.11.x,cc63d396b3fb72d385684d6e759f82a51b9a554a,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/660,1215438300,PR_kwDOAARy8s5Ich3c,660,closed,2023-01-24T17:13:25Z,2023-01-24T18:19:21Z,2023-01-24T18:19:17Z,2023-01-24T18:19:16Z,1974d0d1cab8947f9ef3026d980572477cb9da8a,1,1,1,1,dependabot[bot],49699333,Bot,f2c105c6820c66b09d80284577233e190b4622ae,apache,47359,Organization,291570.0,apache:1.11.x,cc63d396b3fb72d385684d6e759f82a51b9a554a,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/659,1215430577,PR_kwDOAARy8s5Icf-x,659,closed,2023-01-24T17:07:50Z,2023-01-25T05:02:49Z,2023-01-25T05:02:46Z,2023-01-25T05:02:46Z,eac02ca7178a51b5f4364fab8b8cee45a95ce031,1,1,1,1,dependabot[bot],49699333,Bot,495350b2f40254940e658fc6806443e923877c1d,apache,47359,Organization,291570.0,apache:main,73b47f5d3f519f8fac21eb2e64a7e114e93939ad,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/657,1210960847,PR_kwDOAARy8s5ILcvP,657,closed,2023-01-20T01:18:00Z,2023-01-23T17:33:16Z,2023-01-23T17:33:12Z,2023-01-23T17:33:12Z,84fc88288f8bbd35d07c0328524c7b4bc5c364fe,1,13,12,3,lprimak,1002484,User,3c64f53a2f8df1c3028e11b7f3d9eee76d1e2269,lprimak,1002484,User,532749511.0,apache:main,c6a700299a3a4e8226ec1db459a99f06bcc4d80e,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/656,1202011935,PR_kwDOAARy8s5HpT8f,656,closed,2023-01-18T17:12:42Z,2023-01-24T01:02:37Z,2023-01-24T01:02:34Z,2023-01-24T01:02:33Z,954627a4393e2365434c3805d9d211bc8b153962,1,1,1,1,dependabot[bot],49699333,Bot,a856c6fd169b7a8cf6af02e523ab4fd1ec5f5f08,apache,47359,Organization,291570.0,apache:1.11.x,43dbc888537451ddff3b3e086c50f09f22941fc8,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/655,1200605722,PR_kwDOAARy8s5Hj8oa,655,closed,2023-01-17T17:19:29Z,2023-01-24T01:02:57Z,2023-01-24T01:02:54Z,2023-01-24T01:02:54Z,59af0c823274295fb9f09fbd6a2e6f32729fcc48,1,1,1,1,dependabot[bot],49699333,Bot,77d89fa81f0fe704466ee6c180923f8f2cf1f345,apache,47359,Organization,291570.0,apache:1.11.x,43dbc888537451ddff3b3e086c50f09f22941fc8,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/654,1200605398,PR_kwDOAARy8s5Hj8jW,654,closed,2023-01-17T17:19:12Z,2023-01-24T01:03:43Z,2023-01-24T01:03:39Z,2023-01-24T01:03:39Z,4b1108f6c58362cb35e81a7bc7d27ec8efc65d5d,1,1,1,1,dependabot[bot],49699333,Bot,0b26e06a92b2ff736f74c1d6ca565ff0c42e3b83,apache,47359,Organization,291570.0,apache:1.11.x,43dbc888537451ddff3b3e086c50f09f22941fc8,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/653,1200604306,PR_kwDOAARy8s5Hj8SS,653,closed,2023-01-17T17:18:14Z,2023-01-24T19:26:40Z,2023-01-24T19:26:35Z,2023-01-24T19:26:35Z,5c5899b8bade81a5f6b82c8f403f27004a196001,1,1,1,1,dependabot[bot],49699333,Bot,dfc1c30aec0664484cc3b1025371fda5bb1cb7c2,apache,47359,Organization,291570.0,apache:1.11.x,43dbc888537451ddff3b3e086c50f09f22941fc8,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/652,1200603756,PR_kwDOAARy8s5Hj8Js,652,closed,2023-01-17T17:17:51Z,2023-01-24T19:26:08Z,2023-01-24T19:26:05Z,2023-01-24T19:26:05Z,4e75a429de8ccb854d2082aeeba51b00c3dbd6db,1,1,1,1,dependabot[bot],49699333,Bot,ff08c971b688caeb8a199dff23187db61cd29e27,apache,47359,Organization,291570.0,apache:1.11.x,43dbc888537451ddff3b3e086c50f09f22941fc8,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/651,1200603395,PR_kwDOAARy8s5Hj8ED,651,closed,2023-01-17T17:17:39Z,2023-01-24T01:03:20Z,2023-01-24T01:03:16Z,2023-01-24T01:03:16Z,f9ab0e7329c51a53a0fdbe808abf6a33a76b0520,1,1,1,1,dependabot[bot],49699333,Bot,58fb6e205e918b7b95a9cab37ab7c762ca6a03ee,apache,47359,Organization,291570.0,apache:1.11.x,43dbc888537451ddff3b3e086c50f09f22941fc8,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/650,1200602758,PR_kwDOAARy8s5Hj76G,650,closed,2023-01-17T17:17:20Z,2023-01-24T01:04:05Z,2023-01-24T01:04:02Z,2023-01-24T01:04:02Z,c5d91d4f23375113998b8045e660b9007c02184c,1,1,1,1,dependabot[bot],49699333,Bot,f3234a7640c52e1d3741ecea359b4f7ec35c4748,apache,47359,Organization,291570.0,apache:1.11.x,43dbc888537451ddff3b3e086c50f09f22941fc8,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/649,1200602580,PR_kwDOAARy8s5Hj73U,649,closed,2023-01-17T17:17:15Z,2023-01-24T01:04:22Z,2023-01-24T01:04:18Z,2023-01-24T01:04:18Z,cc63d396b3fb72d385684d6e759f82a51b9a554a,1,1,1,1,dependabot[bot],49699333,Bot,6e10aa72da1a820adae2c5403d4d7fc71d2dc696,apache,47359,Organization,291570.0,apache:1.11.x,43dbc888537451ddff3b3e086c50f09f22941fc8,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/648,1200601679,PR_kwDOAARy8s5Hj7pP,648,closed,2023-01-17T17:16:45Z,2023-01-26T22:11:57Z,2023-01-26T22:11:55Z,,47e4c67e74c13ae4b2d5cb56d607647614c61d7a,1,1,1,1,dependabot[bot],49699333,Bot,594b8d4e214608e8dbecff6a133eb960853dbb94,apache,47359,Organization,291570.0,apache:1.11.x,5c5899b8bade81a5f6b82c8f403f27004a196001,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/647,1200591421,PR_kwDOAARy8s5Hj5I9,647,closed,2023-01-17T17:10:01Z,2023-01-24T01:04:44Z,2023-01-24T01:04:40Z,2023-01-24T01:04:40Z,3cea9eafc08a7623f98bfdb333c346e7f33d53ce,1,1,1,1,dependabot[bot],49699333,Bot,474a8328dc98b3eb2f7a2f58459b76ece73ac626,apache,47359,Organization,291570.0,apache:main,c6a700299a3a4e8226ec1db459a99f06bcc4d80e,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/646,1199304320,PR_kwDOAARy8s5He-6A,646,closed,2023-01-16T17:18:58Z,2023-01-17T15:54:25Z,2023-01-17T15:54:22Z,2023-01-17T15:54:22Z,814f66cccbdf5279dcb47644151f4bd4ad71749c,1,1,1,1,dependabot[bot],49699333,Bot,4c4ed23425c2fd6c8ab3a56bc420b2345e028ebb,apache,47359,Organization,291570.0,apache:1.11.x,6cae4c1abd561c349f2c43f3eda1243aa3e935cb,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/645,1199301000,PR_kwDOAARy8s5He-GI,645,closed,2023-01-16T17:15:56Z,2023-01-17T15:54:04Z,2023-01-17T15:54:01Z,2023-01-17T15:54:01Z,011144625a02d5358fa1eb925512871332cd6acb,1,1,1,1,dependabot[bot],49699333,Bot,044bc046740b0a369e137073b8d35236ec4a3699,apache,47359,Organization,291570.0,apache:1.11.x,6cae4c1abd561c349f2c43f3eda1243aa3e935cb,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/644,1199292235,PR_kwDOAARy8s5He79L,644,closed,2023-01-16T17:09:53Z,2023-01-17T15:55:09Z,2023-01-17T15:55:06Z,2023-01-17T15:55:06Z,c6a700299a3a4e8226ec1db459a99f06bcc4d80e,1,1,1,1,dependabot[bot],49699333,Bot,ced1f3808f83370bcfc5c6e55f788f20fcc244b2,apache,47359,Organization,291570.0,apache:main,65e6c981f06717d9381f9c9e22b5f65282089e25,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/643,1194138787,PR_kwDOAARy8s5HLRyj,643,closed,2023-01-11T17:12:21Z,2023-01-26T17:53:13Z,2023-01-26T17:53:11Z,,81cfd72f2a60ee18d9f69e23e65f1eb7dc3a90a3,1,1,1,1,dependabot[bot],49699333,Bot,b385e6a1268902b71842e9d2caa7aa9c3eb9567b,apache,47359,Organization,291570.0,apache:main,0102f1346acc444fb173e4198647961973c1d5e1,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/642,1194138509,PR_kwDOAARy8s5HLRuN,642,closed,2023-01-11T17:12:07Z,2023-01-16T17:10:00Z,2023-01-16T17:09:58Z,,69fa115d76550bd3adf82ff00117d47cc0d6edcc,1,1,1,1,dependabot[bot],49699333,Bot,97ac0974a66d2d7bac7f1d31964ba3dfd041656b,apache,47359,Organization,291570.0,apache:main,0102f1346acc444fb173e4198647961973c1d5e1,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/641,1194137701,PR_kwDOAARy8s5HLRhl,641,closed,2023-01-11T17:11:26Z,2023-01-26T02:31:28Z,2023-01-26T02:31:24Z,2023-01-26T02:31:24Z,ed7d1b1b1d976ccb344eafa138e69ece312b0c0a,1,1,1,1,dependabot[bot],49699333,Bot,bdbbb98cd628fc03fa95696fc0e563320bf44cc5,apache,47359,Organization,291570.0,apache:main,0102f1346acc444fb173e4198647961973c1d5e1,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/640,1194137408,PR_kwDOAARy8s5HLRdA,640,closed,2023-01-11T17:11:12Z,2023-01-26T05:14:56Z,2023-01-26T05:14:41Z,2023-01-26T05:14:41Z,d3e0cb9744aaa6da8c67729a4a5cca801d372934,1,1,1,1,dependabot[bot],49699333,Bot,eeb70924074168cad1d42ef6bf0a19d09b8ec00b,apache,47359,Organization,291570.0,apache:main,73b47f5d3f519f8fac21eb2e64a7e114e93939ad,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/639,1194136584,PR_kwDOAARy8s5HLRQI,639,closed,2023-01-11T17:10:31Z,2023-01-26T22:12:13Z,2023-01-26T22:12:10Z,,13a4e04be39ec8c7397a9706e4a8b4b7fd0c395d,1,1,1,1,dependabot[bot],49699333,Bot,c004d90a6e34d50fd79cb40377b1d9c3f228f8cd,apache,47359,Organization,291570.0,apache:main,0102f1346acc444fb173e4198647961973c1d5e1,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/638,1191154677,PR_kwDOAARy8s5G_5P1,638,closed,2023-01-09T17:20:46Z,2023-01-16T17:19:05Z,2023-01-16T17:19:04Z,,44e40476704643d1fb9cfeb4575fb69ed78a5955,1,1,1,1,dependabot[bot],49699333,Bot,f412c98738589c51a3aa9910d5a6f8e6d85261f4,apache,47359,Organization,291570.0,apache:1.11.x,a2eb7e88067c5ae2f851c4973aff005fa892dadf,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/637,1189466514,PR_kwDOAARy8s5G5dGS,637,closed,2023-01-07T19:04:16Z,2023-01-08T08:04:15Z,2023-01-07T19:39:04Z,2023-01-07T19:39:04Z,a2eb7e88067c5ae2f851c4973aff005fa892dadf,1,4,0,1,lprimak,1002484,User,94a6480bb4f0524eefefd4010469f2a6e62ae41b,lprimak,1002484,User,532749511.0,apache:1.11.x,3c4a25095940d2dd999eebe3d84f0e28b34349e3,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/636,1188433873,PR_kwDOAARy8s5G1g_R,636,closed,2023-01-06T17:11:50Z,2023-01-17T15:55:21Z,2023-01-17T15:55:18Z,2023-01-17T15:55:18Z,20aec383e65c344799cebcd8820afa95b4a112ae,1,1,1,1,dependabot[bot],49699333,Bot,5359e5eb965baf39551d77fdf56b0a36053ebd96,apache,47359,Organization,291570.0,apache:1.11.x,d477a0f4569ec8c6325d0975edc3a4a9944da71e,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/635,1188430348,PR_kwDOAARy8s5G1gIM,635,closed,2023-01-06T17:08:38Z,2023-01-23T17:15:26Z,2023-01-23T17:15:24Z,,39c1e937fd8557c3ae296d8a4dd042bf46fa28f2,1,1,1,1,dependabot[bot],49699333,Bot,c460e1403159d9df662a039540099f1efe9e94dc,apache,47359,Organization,291570.0,apache:main,4aa4db5c3443b47801d295044c372c630bbb05c2,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/633,1187736962,PR_kwDOAARy8s5Gy22C,633,closed,2023-01-06T07:37:17Z,2023-01-07T18:54:06Z,2023-01-07T18:54:03Z,2023-01-07T18:54:03Z,3c4a25095940d2dd999eebe3d84f0e28b34349e3,1,4,0,1,lprimak,1002484,User,f08ce4eca4dfdf01a8eb37ec67389efb2abac8e4,lprimak,1002484,User,532749511.0,apache:1.11.x,d477a0f4569ec8c6325d0975edc3a4a9944da71e,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/632,1187462061,PR_kwDOAARy8s5Gxzut,632,closed,2023-01-06T03:12:09Z,2023-01-06T07:27:03Z,2023-01-06T07:27:03Z,2023-01-06T07:27:03Z,4aa4db5c3443b47801d295044c372c630bbb05c2,1,8,0,1,lucasdillmann,995134,User,ce0eeaefdde2b59fd3f57f12144877dbf3d119b1,lucasdillmann,995134,User,585771969.0,apache:main,ae09d12952e29a256faf60e261f973a343abf2a1,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/631,1186809328,PR_kwDOAARy8s5GvUXw,631,closed,2023-01-05T17:10:46Z,2023-01-17T15:55:37Z,2023-01-17T15:55:34Z,2023-01-17T15:55:34Z,454e481757fe9caf1cd0525a9a3de7d7df4b4461,1,3,3,1,dependabot[bot],49699333,Bot,27ee8c2a48bf3158cf3400d5cc2080dbc182f4da,apache,47359,Organization,291570.0,apache:1.11.x,d477a0f4569ec8c6325d0975edc3a4a9944da71e,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/630,1186808642,PR_kwDOAARy8s5GvUNC,630,closed,2023-01-05T17:10:08Z,2023-01-06T04:09:16Z,2023-01-06T04:09:13Z,2023-01-06T04:09:13Z,8fab24a43c119e7c372949a297cc936658eef58f,1,2,2,1,dependabot[bot],49699333,Bot,244c7031303c6e77818b8e776809f4a54edd7bce,apache,47359,Organization,291570.0,apache:main,ae09d12952e29a256faf60e261f973a343abf2a1,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/629,1185209362,PR_kwDOAARy8s5GpNwS,629,closed,2023-01-04T17:15:41Z,2023-01-10T18:52:19Z,2023-01-10T18:52:18Z,2023-01-10T18:52:18Z,2ab2442fb3c7b5b330099975a0d6640b6de0879d,1,4,4,1,mnd999,1756429,User,c0966bbd2b179268bc8c853ffaf5cc0498a38fbf,mnd999,1756429,User,585236446.0,apache:main,ae09d12952e29a256faf60e261f973a343abf2a1,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/628,1182777630,PR_kwDOAARy8s5Gf8Ee,628,closed,2023-01-02T17:14:33Z,2023-01-17T15:55:53Z,2023-01-17T15:55:50Z,2023-01-17T15:55:50Z,b3ceac9324095c2562ccd09d82a431e26201c9c9,1,1,1,1,dependabot[bot],49699333,Bot,47e69ea089d8b4d174062af0b8faff9349116b02,apache,47359,Organization,291570.0,apache:1.11.x,d477a0f4569ec8c6325d0975edc3a4a9944da71e,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/627,1182775965,PR_kwDOAARy8s5Gf7qd,627,closed,2023-01-02T17:12:31Z,2023-01-06T04:10:04Z,2023-01-06T04:09:59Z,2023-01-06T04:09:59Z,0c59b8a906e7587a74a2fde08ad13ef90b7416f4,1,1,1,1,dependabot[bot],49699333,Bot,1bfd6081ceef5ad67a017b92a59329cf78e0c91d,apache,47359,Organization,291570.0,apache:main,ae09d12952e29a256faf60e261f973a343abf2a1,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/626,1182775876,PR_kwDOAARy8s5Gf7pE,626,closed,2023-01-02T17:12:25Z,2023-01-26T17:07:25Z,2023-01-26T17:07:22Z,,7ce2b77b1b7712a5e4d7608a7182c0ab733e7db7,1,1,1,1,dependabot[bot],49699333,Bot,a9252a8c2422f5690f7a9f0efc57ce87275838f9,apache,47359,Organization,291570.0,apache:main,e3c56b529ab2836e0428406547128ff083e1ec62,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/625,1182775646,PR_kwDOAARy8s5Gf7le,625,closed,2023-01-02T17:12:09Z,2023-01-26T06:51:12Z,2023-01-26T06:51:07Z,2023-01-26T06:51:07Z,d743e3ddee79e76b894bf1ee2343ce5d673257a7,1,1,1,1,dependabot[bot],49699333,Bot,ffab5020280a163d015e1f06811f6d270b0e482a,apache,47359,Organization,291570.0,apache:main,344a0699d1c7321bb3b792fea86b857fc227e07e,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/624,1182775433,PR_kwDOAARy8s5Gf7iJ,624,closed,2023-01-02T17:11:54Z,2023-01-26T21:36:32Z,2023-01-26T21:36:30Z,,9a063c977ec80b48cd7f6c0b37ac0773fcc58324,1,2,2,2,dependabot[bot],49699333,Bot,da8c0783745813ab240c5cc038388a2950d808b1,apache,47359,Organization,291570.0,apache:main,ae09d12952e29a256faf60e261f973a343abf2a1,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
https://api.github.com/repos/apache/shiro/pulls/623,1182774027,PR_kwDOAARy8s5Gf7ML,623,closed,2023-01-02T17:10:14Z,2023-01-10T18:53:52Z,2023-01-10T18:53:49Z,2023-01-10T18:53:49Z,0102f1346acc444fb173e4198647961973c1d5e1,1,1,1,1,dependabot[bot],49699333,Bot,d0ca4a5f08d0f7fc845a4eddb1a8a2afaa7f280c,apache,47359,Organization,291570.0,apache:main,ae09d12952e29a256faf60e261f973a343abf2a1,2009-08-29T08:00:17Z,2023-06-09T08:45:54Z,2023-06-07T18:03:32Z
